keyword,surface,type,rank_group,rank_absolute,title,domain,url,phone,cid,rating_value,rating_votes,is_lmhg
mental health services Louisville KY,maps,maps_search,89,89,Geftos Patricia S,,,,10146864119459080575,,,0
mental health services Louisville KY,maps,maps_search,90,90,Rowen Specialty Clinic for Women,behavioralhealth.spalding.edu,https://behavioralhealth.spalding.edu/rowen/,+1502-792-7011,11889304832905187072,,,0
mental health services Louisville KY,maps,maps_search,91,91,"Amy Gonshak, Ph.D.",uoflhealth.org,https://uoflhealth.org/provider/amy-gonshak-rehabilitation-psychologist/,+1502-582-7484,10775880473664699222,,,0
mental health services Louisville KY,maps,maps_search,92,92,Dr. Elizabeth Cash,,,+1502-583-3687,4295058047761004851,,,0
mental health services Louisville KY,maps,maps_search,93,93,"Morgan L Daffin, PsyD",providers.nortonchildrens.com,https://providers.nortonchildrens.com/provider/Morgan+L+Daffin/1684350?utm_source=third-party&utm_medium=listings&utm_campaign=ncbmh-dtc&utm_content=provider-profile,+1502-588-0800,10302462295007352186,,,0
mental health services Louisville KY,maps,maps_search,94,94,Sage Mental Health,sagementalhealth.net,https://sagementalhealth.net/,+1502-200-5228,12027328791272648920,4.8,73,0
mental health services Louisville KY,maps,maps_search,95,95,Meridian Behavioral Health,meridianbhservices.com,https://meridianbhservices.com/locations/kentucky/louisville/,+1502-409-6993,2279654640732933432,3.9,149,0
mental health services Louisville KY,maps,maps_search,96,96,University Of Louisville Student Health,campushealth.louisville.edu,https://campushealth.louisville.edu/,+1502-852-6446,5923886047683971099,3.3,8,0
mental health services Louisville KY,maps,maps_search,97,97,"Richard K. Johnson, Psychologist",,,+1502-589-8600,17626096861534079822,,,0
mental health services Louisville KY,maps,maps_search,98,98,Bates Aaron T,,,+1502-589-1100,13178007450716547719,,,0
mental health services Louisville KY,maps,maps_search,99,99,UofL Health – Chestnut Street Outpatient Center,uoflhealth.org,https://uoflhealth.org/locations/chestnut-street-outpatient-center/?utm_source=GMBSocialClimb&utm_medium=UofLHealth%E2%80%93ChestnutStreetOutpatientCenter,+1502-588-4600,8230315325476942109,3.8,263,0
mental health services Louisville KY,maps,maps_search,100,100,Dr. Abbey Roach,,,+1502-582-7484,17885429557345952765,,,0
therapist Louisville KY,local_finder,local_pack,1,1,Kentucky Counseling Center,kentuckycounselingcenter.com,http://kentuckycounselingcenter.com/,(855) 591-0092,12572663660737329637,4.6,605,0
therapist Louisville KY,local_finder,local_pack,2,2,Evolved Counseling,evolvedcounselingcenter.com,https://evolvedcounselingcenter.com/,(502) 689-9952,722961778310681613,4.6,67,0
therapist Louisville KY,local_finder,local_pack,3,3,Discovery502 Counseling,discovery502counseling.com,https://www.discovery502counseling.com/,(502) 694-0377,3659523051043987812,5,1,0
therapist Louisville KY,local_finder,local_pack,4,4,Bridge Counseling and Wellness,bridgemindbody.com,http://www.bridgemindbody.com/,(502) 694-9488,4593127249481427181,4.3,20,0
therapist Louisville KY,local_finder,local_pack,5,5,Louisville Center for Therapy and Personal Sustainability,lctps.org,http://www.lctps.org/,(502) 694-0919,18341569579325599505,5,20,0
therapist Louisville KY,local_finder,local_pack,6,6,Core Counseling,thecorecounseling.com,http://www.thecorecounseling.com/,(502) 533-5288,3210137482875415687,5,47,0
therapist Louisville KY,local_finder,local_pack,7,7,Thriveworks Counseling & Therapy Louisville,thriveworks.com,https://thriveworks.com/louisville-counseling/?utm_source=GMBlisting&utm_medium=organic&field:8499441=GMB,(502) 289-6746,12344539005794056131,5,2,0
therapist Louisville KY,local_finder,local_pack,8,8,Derby City Counseling,derbycitycounseling.com,http://derbycitycounseling.com/,(502) 701-2171,13494564945055058624,5,12,0
therapist Louisville KY,local_finder,local_pack,9,9,"Michael RoBards, LCSW",michaelarobards.com,http://www.michaelarobards.com/,(502) 225-3025,14048279622754160023,5,50,0
therapist Louisville KY,local_finder,local_pack,10,10,Revelation Counseling Center,rcclouisville.com,http://www.rcclouisville.com/,(502) 224-4478,17246625085606750563,4.8,45,0
therapist Louisville KY,local_finder,local_pack,11,11,b.mindful Louisville,bmindfullouisville.com,http://bmindfullouisville.com/,(502) 528-1363,12947764001160807206,5,14,0
therapist Louisville KY,local_finder,local_pack,12,12,"Avenues Unlimited Counseling Center, Inc.",avenuesunlimited.com,https://www.avenuesunlimited.com/,(502) 459-9635,4664746409427207013,5,1,0
therapist Louisville KY,local_finder,local_pack,13,13,Mindful Mending,mindfulmending.com,http://www.mindfulmending.com/,(502) 431-2587,2327402762677278244,5,2,0
therapist Louisville KY,local_finder,local_pack,14,14,Blue Moon Therapy,bluemoontherapygroup.com,https://www.bluemoontherapygroup.com/,(502) 836-0759,3281283209690975545,4.5,13,0
therapist Louisville KY,local_finder,local_pack,15,15,LifeStance Therapists & Psychiatrists Louisville,lifestance.com,https://lifestance.com/location/louisville-ky-100-executive-park/?utm_source=gmb&utm_medium=organic&utm_campaign=locations,(502) 313-6880,14167678494717924023,4.7,542,0
therapist Louisville KY,local_finder,local_pack,16,16,"Dr. Olivia Hilchey, PhD",louisvillegracepsychological.com,https://louisvillegracepsychological.com/about-dr-olivia-hilchey/,(502) 579-8840,1598707253389081098,5,14,0
therapist Louisville KY,local_finder,local_pack,17,17,Grace Psychological Services - Louisville,louisvillegracepsychological.com,https://louisvillegracepsychological.com/,(502) 203-0838,8040980529390876601,5,22,0
therapist Louisville KY,local_finder,local_pack,18,18,"Woven Nest Counseling & Coaching, LLC",wovennest.net,http://www.wovennest.net/,,12222716861888012086,5,9,0
therapist Louisville KY,local_finder,local_pack,19,19,"Khalil Mind Kare, LLC",khalilmindkare.com,https://khalilmindkare.com/,(502) 309-4382,5378364132056839637,5,17,0
therapist Louisville KY,local_finder,local_pack,20,20,Counseling Unconditionally,counselingunconditionally.com,https://counselingunconditionally.com/?utm_source=GMB&utm_medium=GMB&utm_campaign=GMB,(502) 717-1596,7015820082637248146,5,36,0
child therapy Louisville KY,maps,maps_search,1,1,Kentucky Counseling Center,kentuckycounselingcenter.com,http://kentuckycounselingcenter.com/,+1855-591-0092,12572663660737329637,4.6,605,0
child therapy Louisville KY,maps,maps_search,2,2,Family & Childrens Mental Health,,,+1502-561-1112,11781362370382299607,4.3,20,0
child therapy Louisville KY,maps,maps_search,3,3,Norton Children's Behavioral and Mental Health - Bingham Clinic,nortonchildrens.com,https://nortonchildrens.com/location/loc0000191768?utm_source=third-party&utm_medium=listings&utm_campaign=ncbmh-dtc&utm_content=location-page,+1502-588-0800,1483753383765710184,3.2,9,0
child therapy Louisville KY,maps,maps_search,4,4,Discovery502 Counseling,discovery502counseling.com,https://www.discovery502counseling.com/,+1502-694-0377,3659523051043987812,5,1,0
child therapy Louisville KY,maps,maps_search,5,5,TheraTree Pediatric Therapy at Spalding University,theratreepeds.com,http://www.theratreepeds.com/,+1502-308-1740,11914177576471679394,,,0
child therapy Louisville KY,maps,maps_search,6,6,Kids Center for Pediatric Therapies (Central Campus),kidscenterky.org,https://www.kidscenterky.org/,+1502-635-6397,15969814326789778217,4.8,52,0
child therapy Louisville KY,maps,maps_search,7,7,Evolved Counseling,evolvedcounselingcenter.com,https://evolvedcounselingcenter.com/,+1502-689-9952,722961778310681613,4.6,67,0
child therapy Louisville KY,maps,maps_search,8,8,Family & Children's Place - Kosair Charities Child Advocacy Center,familyandchildrensplace.org,http://www.familyandchildrensplace.org/,+1502-893-3900,13308776929938551175,4.2,25,0
child therapy Louisville KY,maps,maps_search,9,9,Bridge Counseling and Wellness,bridgemindbody.com,http://www.bridgemindbody.com/,+1502-694-9488,4593127249481427181,4.3,20,0
child therapy Louisville KY,maps,maps_search,10,10,Acute Child Psychiatric Services,,,+1502-589-8070,8049034729982394500,1,2,0
child therapy Louisville KY,maps,maps_search,11,11,Blue Moon Therapy,bluemoontherapygroup.com,https://www.bluemoontherapygroup.com/,+1502-836-0759,3281283209690975545,4.5,13,0
child therapy Louisville KY,maps,maps_search,12,12,Bingham Clinic,uoflphysicians.com,http://www.uoflphysicians.com/bingham-clinic,+1502-588-0800,4677714693687255601,3.9,18,0
child therapy Louisville KY,maps,maps_search,13,13,Family & Children's Place - Family Service Center,familyandchildrensplace.org,http://www.familyandchildrensplace.org/,+1502-893-3900,6529796427651654429,4.5,22,0
child therapy Louisville KY,maps,maps_search,14,14,Cultivate Behavioral Health & Education - Counseling Services,cultivatebhe.com,https://cultivatebhe.com/locations/kentucky/louisville-ky-mental-health/,+1859-360-3006,1378097550387315905,1,1,0
child therapy Louisville KY,maps,maps_search,15,15,Louisville Center for Therapy and Personal Sustainability,lctps.org,http://www.lctps.org/,+1502-694-0919,18341569579325599505,5,20,0
child therapy Louisville KY,maps,maps_search,16,16,Step By Step Family Services,stepbystepfamilyservices.org,https://stepbystepfamilyservices.org/,+1502-353-0090,17845233296459814959,5,1,0
child therapy Louisville KY,maps,maps_search,17,17,Norton Children's Development Center - Novak Center,nortonchildrens.com,https://nortonchildrens.com/location/loc0000191785?utm_source=third-party&utm_medium=listings&utm_campaign=sys-dtc&utm_content=location-page,+1502-588-0850,5252694455459924966,3.1,25,0
child therapy Louisville KY,maps,maps_search,18,18,Norton Children's Hospital,nortonchildrens.com,https://nortonchildrens.com/location/loc0000191834?utm_source=third-party&utm_medium=listings&utm_campaign=hosp-dtc&utm_content=location-page,+1502-629-6000,3381763620392208924,3.4,413,0
child therapy Louisville KY,maps,maps_search,19,19,Norton Children's Behavioral and Mental Health - NuLu,nortonchildrens.com,https://nortonchildrens.com/location/loc0000191770?utm_source=third-party&utm_medium=listings&utm_campaign=ncbmh-dtc&utm_content=location-page,+1502-588-0800,6791365585189578818,,,0
child therapy Louisville KY,maps,maps_search,20,20,Transitions Counseling & Mental Health Center,,,+1502-443-7271,4797476825427611110,5,4,0
child therapy Louisville KY,maps,maps_search,21,21,"The Child Within: Child and Adult Therapy Services, LLC",childwithintherapy.com,https://www.childwithintherapy.com/,+1502-694-0830,15145377480964618027,,,0
child therapy Louisville KY,maps,maps_search,22,22,Home of the Innocents,homeoftheinnocents.org,http://www.homeoftheinnocents.org/,+1502-596-1000,5455356961015939898,4.3,321,0
child therapy Louisville KY,maps,maps_search,23,23,"Paul J Rosen, PhD",providers.nortonchildrens.com,https://providers.nortonchildrens.com/provider/Paul+J+Rosen/2480894?utm_source=third-party&utm_medium=listings&utm_campaign=ncbmh-dtc&utm_content=provider-profile,+1502-588-0800,15717859252621797629,,,0
child therapy Louisville KY,maps,maps_search,24,24,"Avenues Unlimited Counseling Center, Inc.",avenuesunlimited.com,https://www.avenuesunlimited.com/,+1502-459-9635,4664746409427207013,5,1,0
child therapy Louisville KY,maps,maps_search,25,25,A Brighter Path Counseling Services - Robin Conway LCSW,,,+1502-417-4708,15353537005248733589,5,1,0
child therapy Louisville KY,maps,maps_search,26,26,Seven Counties Services - Child & Family Downtown,sevencounties.org,https://sevencounties.org/?utm_source=Google_Business&utm_medium=Organic_Search&utm_campaign=914_East_Broadway,+1502-589-8731,16543854831705774151,2.4,8,0
child therapy Louisville KY,maps,maps_search,27,27,Flourishing Peaceful Families LLC,,,+1502-907-0001,17525399545865579387,,,0
child therapy Louisville KY,maps,maps_search,28,28,Center for Behavioral Health at Spalding University,behavioralhealth.spalding.edu,https://behavioralhealth.spalding.edu/,+1502-792-7011,14571659492760252991,4,2,0
child therapy Louisville KY,maps,maps_search,29,29,Seven Counties Services - Child & Family West,sevencounties.org,http://www.sevencounties.org/?utm_source=Google_Business&utm_campaign=2225_West_Broadway,+1502-589-8910,16797012475118147361,2.9,8,0
child therapy Louisville KY,maps,maps_search,30,30,FEAT of Louisville,featoflouisville.org,http://www.featoflouisville.org/,+1502-774-0797,15982797026779992783,5,7,0
child therapy Louisville KY,maps,maps_search,31,31,Bridge Counseling and Wellness,bridgemindbody.com,https://www.bridgemindbody.com/,,15632309676020927176,5,1,0
child therapy Louisville KY,maps,maps_search,32,32,Mindful Mending,mindfulmending.com,http://www.mindfulmending.com/,+1502-431-2587,2327402762677278244,5,2,0
child therapy Louisville KY,maps,maps_search,33,33,Choose Hope,choosehopellc.org,https://www.choosehopellc.org/,+1502-882-1238,12705673583316920498,4.7,14,0
child therapy Louisville KY,maps,maps_search,34,34,Skillz 4 Life,myskillz4life.org,http://myskillz4life.org/,+1502-822-3975,1529564395738409356,4.2,16,0
child therapy Louisville KY,maps,maps_search,35,35,Associates in Pediatric Therapy - Dixie Highway,kidtherapy.org,https://kidtherapy.org/locations/louisville-pediatric-therapy/louisville-dixie-pediatric-therapy/,+1502-203-1396,13374292507765489846,4.6,48,0
child therapy Louisville KY,maps,maps_search,36,36,Child & Adolescent Psychological Evaluations,mattlowrylpp.com,http://mattlowrylpp.com/,+1502-265-6790,14850049774580064878,5,2,0
child therapy Louisville KY,maps,maps_search,37,37,Kentuckiana Behavioral Services,kentuckianabehavioralservices.com,http://www.kentuckianabehavioralservices.com/,+1502-548-1146,16124359962030548277,,,0
child therapy Louisville KY,maps,maps_search,38,38,"Michael RoBards, LCSW",michaelarobards.com,http://www.michaelarobards.com/,+1502-225-3025,14048279622754160023,5,50,0
child therapy Louisville KY,maps,maps_search,39,39,Seven Counties Services - Adult Downtown Office,sevencounties.org,https://sevencounties.org/?utm_source=Google_Business&utm_medium=Organic_Search&utm_campaign=708_Magazine,+1502-589-8926,12628363037954538312,2.8,16,0
child therapy Louisville KY,maps,maps_search,40,40,Square One,squareonemd.com,http://www.squareonemd.com/,+1502-896-2606,8175973985245786511,4.4,5,0
child therapy Louisville KY,maps,maps_search,41,41,Select Psychology | Dr. Karen McCurry,select-psychology.com,http://www.select-psychology.com/,+1502-509-1714,14211767562344358113,4.9,27,0
child therapy Louisville KY,maps,maps_search,42,42,Derby City Counseling,derbycitycounseling.com,http://derbycitycounseling.com/,+1502-701-2171,13494564945055058624,5,12,0
child therapy Louisville KY,maps,maps_search,43,43,Tomchek Scott D,,,+1502-852-7897,10958008216642611172,,,0
child therapy Louisville KY,maps,maps_search,44,44,Center For Women & Families,thecenteronline.org,http://www.thecenteronline.org/,+1812-944-6743,17628045115008204729,3.5,77,0
child therapy Louisville KY,maps,maps_search,45,45,Mandala House,mandalalouisville.com,http://www.mandalalouisville.com/,+1502-309-2408,7338947767413929926,4,50,0
